repository,package,total_commits,total_added,total_removed,total_churn,total_files,avg_churn_per_commit
camel,org.apache.camel.component.infinispan.remote.embeddingstore,2,313,4,317,4,158.5
camel,test.java.org.apache.camel.example.cafe,1,0,317,317,4,317.0
camel,org.apache.camel.component.workday.producer,7,237,79,316,3,45.142857142857146
camel,org.apache.camel.component.kubernetes.config_maps.vault,5,312,4,316,2,63.2
camel,org.apache.camel.component.mongodb3.processor.idempotent,8,280,36,316,2,39.5
camel,test.java.org.apache.camel.example,3,0,316,316,5,105.33333333333333
camel,generated.java.org.apache.camel.component.apns,1,0,315,315,3,315.0
camel,org.apache.camel.test.infra.weaviate.services,3,311,4,315,5,105.0
camel,generated.java.org.apache.camel.component.hipchat,1,0,315,315,3,315.0
camel,org.apache.camel.dataformat.bindy.fixed.ignoretrailing,9,284,31,315,1,35.0
camel,test.java.org.apache.camel.component.linkedin.api,1,0,315,315,3,315.0
camel,org.apache.camel.test.infra.chatscript.services,13,272,42,314,7,24.153846153846153
camel,org.apache.camel.component.geocoder.http,5,170,144,314,4,62.8
camel,org.apache.camel.web,13,162,152,314,2,24.153846153846153
camel,org.apache.camel.foo.bar,9,245,68,313,2,34.77777777777778
camel,org.apache.camel.component.huaweicloud.smn.constants,4,272,40,312,8,78.0
camel,org.apache.camel.component.google.functions.mock,2,290,22,312,1,156.0
camel,generated.java.org.apache.camel.component.azure.queue,1,0,311,311,3,311.0
camel,org.apache.camel.dsl.jbang.core.commands.jolokia,1,311,0,311,3,311.0
camel,org.apache.camel.component.torchserve.client,1,311,0,311,4,311.0
camel,test.java.org.apache.camel.builder.script.example,2,0,311,311,7,155.5
camel,org.apache.camel.cdi.pojo,3,195,115,310,5,103.33333333333333
camel,org.apache.camel.guice.util,2,155,155,310,3,155.0
camel,generated.java.org.apache.camel.component.gora,1,0,310,310,3,310.0
camel,test.java.org.apache.camel.component.spring.integration,1,0,310,310,7,310.0
camel,org.apache.camel.component.dropbox.validator,14,211,98,309,1,22.071428571428573
camel,test.java.org.apache.camel.spring.boot.routefilter,2,0,309,309,7,154.5
camel,org.apache.camel.component.dozer.example.xyz,7,266,42,308,2,44.0
camel,org.apache.camel.component.firebase.data,6,154,154,308,2,51.333333333333336
camel,org.apache.camel.component.minio.client,3,154,154,308,3,102.66666666666667
camel,org.apache.camel.component.uface.swing,6,154,154,308,8,51.333333333333336
camel,org.apache.camel.example.cdi.two,9,264,43,307,3,34.111111111111114
camel,org.apache.camel.component.consul.processor.remote,3,123,184,307,6,102.33333333333333
camel,org.apache.camel.component.undertow.cloud,15,265,42,307,4,20.466666666666665
camel,test.java.org.apache.camel.component.undertow,2,0,307,307,3,153.5
camel,org.apache.camel.component.netty.ssl,11,154,152,306,1,27.818181818181817
camel,org.apache.camel.component.aws2.s3.transform,6,250,56,306,3,51.0
camel,generated.java.org.apache.camel.component.aws.cw,1,0,305,305,3,305.0
camel,org.apache.camel.example.kubernetes.fmp,8,152,152,304,3,38.0
camel,generated.java.org.apache.camel.component.ahc,1,0,304,304,3,304.0
camel,org.apache.camel.example.metrics.cdi,4,296,8,304,5,76.0
camel,org.apache.camel.component.jbpm.emitters,4,152,152,304,2,76.0
camel,org.apache.camel.jmxconnect.provider.activemq,4,152,152,304,3,76.0
camel,org.apache.camel.example.jmx,7,152,152,304,3,43.42857142857143
camel,org.apache.camel.component.docling.integration,2,303,1,304,2,152.0
camel,org.apache.camel.management.util,4,181,123,304,2,76.0
camel,org.apache.camel.component.jgroups.raft.springboot.cluster.springboot,5,152,152,304,2,60.8
camel,org.apache.camel.example.bam,23,157,146,303,3,13.173913043478262
camel,org.apache.camel.component.atomix.ha.springboot,5,290,13,303,2,60.6
camel,test.java.org.apache.camel.parser.java,1,0,303,303,5,303.0
camel,org.apache.camel.component.aws2.transcribe.client.impl,1,303,0,303,4,303.0
camel,org.apache.camel.component.huaweicloud.obs.models,4,247,55,302,4,75.5
camel,generated.java.org.apache.camel.component.milo.server,1,0,302,302,3,302.0
camel,test.java.org.apache.camel.example.bigxml,1,0,302,302,5,302.0
camel,org.apache.camel.models,2,290,12,302,3,151.0
camel,org.apache.camel.support.processor.validation.helper,2,151,151,302,1,151.0
camel,test.java.org.apache.camel.component.osgi.activator,1,0,301,301,2,301.0
camel,org.apache.camel.processor.dynamicrouter,12,278,23,301,5,25.083333333333332
camel,org.apache.camel.component.spring.ws.jaxb,6,285,16,301,3,50.166666666666664
camel,org.apache.camel.test.infra.nsq.services,2,267,34,301,4,150.5
camel,org.apache.camel.example.mention,9,150,150,300,3,33.333333333333336
camel,org.apache.camel.component.hbase.converter,10,187,113,300,2,30.0
camel,org.apache.camel.component.clickup.util,1,300,0,300,3,300.0
camel,test.java.org.apache.camel.component.aws2.ddbstream,2,0,300,300,3,150.0
camel,test.java.org.apache.camel.component.http4,3,0,300,300,3,100.0
camel,org.apache.camel.support.management,21,157,143,300,4,14.285714285714286
camel,generated.java.org.apache.camel.component.stomp,1,0,299,299,3,299.0
camel,org.apache.camel.component.aws2.redshift.data.client.impl,2,299,0,299,3,149.5
camel,org.apache.camel.component.azure.storage.queue.integration,7,141,158,299,5,42.714285714285715
camel,org.apache.camel.main.uberjar,5,75,223,298,2,59.6
camel,org.apache.camel.dataformat.bindy.fixed.implied,9,259,39,298,1,33.111111111111114
camel,test.java.org.apache.camel.converter.dozer.model,1,0,298,298,4,298.0
camel,test.java.org.apache.camel.component.thrift,1,0,298,298,1,298.0
camel,test.java.org.apache.camel.itest.osgi.cxf,1,0,298,298,5,298.0
camel,org.apache.camel.example.fhir.osgi,6,224,74,298,3,49.666666666666664
camel,org.apache.camel.telemetry.mock,2,296,1,297,3,148.5
camel,org.apache.camel.test.infra.neo4j.services,2,294,3,297,5,148.5
camel,org.apache.camel.component.kubernetes.consumer.integration.configmaps,1,297,0,297,5,297.0
camel,test.java.org.apache.camel.component.apns.util,1,0,297,297,4,297.0
camel,org.apache.camel.loanbroker.webservice.version.bank,5,218,79,297,4,59.4
camel,generated.java.org.apache.camel.component.activemq,1,0,297,297,3,297.0
camel,org.apache.camel.component.jetty.file,19,199,98,297,3,15.631578947368421
camel,org.apache.camel.example.cdi.properties,11,184,113,297,3,27.0
camel,org.apache.camel.component.jms.activemq,20,235,62,297,2,14.85
camel,org.apache.camel.component.kubernetes.consumer.integration.services,1,297,0,297,5,297.0
camel,org.apache.camel.component.micrometer.eventNotifier,13,257,39,296,3,22.76923076923077
camel,org.apache.camel.urlhandler.pd,8,190,106,296,2,37.0
camel,generated.java.org.apache.camel.component.hbase,1,0,296,296,3,296.0
camel,test.java.org.apache.camel.blueprint,2,0,296,296,4,148.0
camel,test.java.org.apache.camel.bam,2,0,294,294,5,147.0
camel,org.apache.camel.example.billboard,11,266,28,294,2,26.727272727272727
camel,org.apache.camel.tests.typeconverterscan,10,251,43,294,4,29.4
camel,generated.java.org.apache.camel.component.ganglia,1,0,293,293,3,293.0
camel,org.apache.camel.component.syslog.netty,12,224,69,293,4,24.416666666666668
camel,org.apache.camel.component.atomix.cluster.springboot,4,8,285,293,2,73.25
camel,org.apache.camel.component.spring.ws.converter,15,207,85,292,3,19.466666666666665
camel,test.java.org.apache.camel.component.azure.storage.blob,1,0,292,292,3,292.0
camel,org.apache.camel.component.cxf.wssecurity.client,11,228,64,292,2,26.545454545454547
camel,org.apache.camel.component.quickfixj.examples.transform,12,246,46,292,3,24.333333333333332
camel,test.java.org.apache.camel.itest.tx,2,0,292,292,2,146.0
camel,org.apache.camel.converter.jaxb.address,8,231,60,291,3,36.375
camel,org.apache.camel.component.metrics.spi,11,242,49,291,2,26.454545454545453
camel,org.apache.camel.component.etcd.support,5,214,77,291,2,58.2
camel,generated.java.org.apache.camel.builder,1,0,290,290,2,290.0
camel,org.apache.camel.dataformat.supercsv,3,177,113,290,2,96.66666666666667
camel,org.apache.camel.component.leveldb.serializer,3,284,6,290,3,96.66666666666667
camel,org.apache.camel.component.atmos.validator,8,145,145,290,1,36.25
camel,test.java.org.apache.camel.component.solr.integration,2,0,290,290,3,145.0
camel,test.java.org.apache.camel.component.jetty.rest.producer,3,0,289,289,5,96.33333333333333
camel,org.apache.camel.component.whatsapp.integration,3,284,5,289,1,96.33333333333333
camel,org.apache.camel.component.clickup.service,2,285,4,289,3,144.5
camel,generated.java.org.apache.camel.component.nsq,1,0,288,288,3,288.0
camel,org.apache.camel.example.pulsar.client,4,144,144,288,2,72.0
camel,test.java.org.apache.camel.dataformat.soap,1,0,288,288,2,288.0
camel,generated.java.org.apache.camel.component.twilio,1,0,288,288,4,288.0
camel,org.apache.camel.component.activemq6.converter,2,284,3,287,4,143.5
camel,org.apache.camel.component.aws2.timestream.client.impl,1,287,0,287,2,287.0
camel,org.apache.camel.component.dropbox.integration,15,205,82,287,1,19.133333333333333
camel,org.apache.camel.component.influxdb.converters,18,251,36,287,3,15.944444444444445
camel,test.java.org.apache.camel.component.aws.lambda.integration,2,0,287,287,2,143.5
camel,org.apache.camel.example.artemis,3,143,143,286,3,95.33333333333333
camel,org.apache.camel.cdi.qualifier,4,201,85,286,3,71.5
camel,test.java.org.apache.camel.component.microprofile.metrics.event.notifier.exchange,2,0,286,286,2,143.0
camel,generated.java.org.apache.camel.component.google.pubsublite,1,0,285,285,3,285.0
camel,org.apache.camel.itest.osgi.script,12,210,75,285,2,23.75
camel,org.apache.camel.component.wordpress.api.test,10,241,44,285,2,28.5
camel,org.apache.camel.component.sjms2.consumer,11,226,59,285,2,25.90909090909091
camel,generated.java.org.apache.camel.component.aws.lambda,1,0,284,284,3,284.0
camel,test.java.org.apache.camel.component.snmp,2,0,284,284,4,142.0
camel,generated.java.org.apache.camel.component.aws.ec2,1,0,284,284,3,284.0
camel,generated.java.org.apache.camel.component.aws.ecs,1,0,284,284,3,284.0
camel,org.apache.camel.example.pulsar.server,5,142,142,284,4,56.8
camel,generated.java.org.apache.camel.component.aws.eks,1,0,284,284,3,284.0
camel,generated.java.org.apache.camel.component.aws.msk,1,0,284,284,3,284.0
camel,generated.java.org.apache.camel.component.aws.kms,1,0,284,284,3,284.0
camel,generated.java.org.apache.camel.component.aws.iam,1,0,284,284,3,284.0
camel,generated.java.org.apache.camel.component.aws.mq,1,0,284,284,3,284.0
camel,org.apache.camel.component.jmx.beans,10,251,32,283,3,28.3
camel,org.apache.camel.dataformat.bindy.fixed.unmarshall.simple,4,249,34,283,2,70.75
camel,test.java.org.apache.camel.component.dropbox.integration.producer,1,0,283,283,3,283.0
camel,test.java.org.apache.camel.component.xmlsecurity,1,0,283,283,1,283.0
camel,org.apache.camel.component.ibm.secrets.manager.vault,2,278,4,282,1,141.0
camel,org.apache.camel.dsl.groovy,5,107,175,282,2,56.4
camel,org.apache.camel.component.sjms2.jms,6,254,28,282,1,47.0
camel,test.java.org.apache.camel.itest.jms2,1,0,282,282,3,282.0
camel,org.apache.camel.component.kubernetes.consumer.integration.events,1,281,0,281,5,281.0
camel,test.java.org.apache.camel.component.docker,2,0,281,281,3,140.5
camel,test.java.org.apache.camel.dataformat.swift.mx,1,0,281,281,2,281.0
camel,org.apache.camel.groovy,2,225,56,281,5,140.5
camel,org.apache.camel.dataformat.bindy.model.complex.generateheader,5,260,21,281,3,56.2
camel,test.java.org.apache.camel.component.urlrewrite.jetty,1,0,281,281,4,281.0
camel,org.apache.camel.component.huaweicloud.obs.constants,9,276,4,280,8,31.11111111111111
camel,.mvn.wrapper,4,140,140,280,1,70.0
camel,generated.java.org.apache.camel.component.google.sheets.internal,1,0,280,280,4,280.0
camel,generated.java.org.apache.camel.component.weka,1,0,279,279,4,279.0
camel,org.apache.camel.component.google.functions.integration,6,273,6,279,3,46.5
camel,test.java.org.apache.camel.model,2,0,279,279,2,139.5
camel,org.apache.camel.test.infra.ignite.services,9,251,28,279,7,31.0
camel,test.java.org.apache.camel.component.infinispan.remote,3,0,279,279,3,93.0
camel,test.java.org.apache.camel.component.dynamicrouter.support,1,0,279,279,1,279.0
camel,org.apache.camel.component.ribbon,5,139,139,278,2,55.6
camel,org.apache.camel.component.debezium.oracle,6,258,20,278,5,46.333333333333336
camel,org.foo.connector,6,139,139,278,4,46.333333333333336
camel,org.apache.camel.component.weather.geolocation,15,207,71,278,3,18.533333333333335
camel,generated.java.org.apache.camel.component.crypto.cms,1,0,277,277,3,277.0
camel,org.apache.camel.dataformat.bindy.model.date,13,253,24,277,1,21.307692307692307
camel,org.apache.camel.component.wordpress.consumer,9,251,26,277,3,30.77777777777778
camel,org.apache.camel.component.kubernetes.springboot.cluster,4,8,269,277,2,69.25
camel,generated.java.org.apache.camel.component.atmos,1,0,276,276,3,276.0
camel,org.apache.camel.test.infra.aws2.common,3,244,32,276,6,92.0
camel,test.java.org.apache.camel.spring.javaconfig.patterns,4,0,275,275,3,68.75
camel,org.apache.camel.itest.osgi.hazelcast,6,238,37,275,2,45.833333333333336
camel,test.java.org.apache.camel.component.jetty.rest,3,0,275,275,3,91.66666666666667
camel,org.apache.camel.component.influxdb2.converters,4,270,4,274,4,68.5
camel,test.java.org.apache.camel.component.yql,1,0,273,273,2,273.0
camel,org.apache.camel.language.xquery,20,161,112,273,1,13.65
camel,org.apache.camel.component.kubernetes.consumer.integration.hpa,1,273,0,273,5,273.0
camel,org.apache.camel.spring.boot.cluster,4,13,260,273,2,68.25
camel,test.java.org.apache.camel.component.spark,1,0,273,273,1,273.0
camel,test.java.org.apache.camel.itest.osgi.http,1,0,273,273,2,273.0
camel,test.java.org.apache.camel.component.grpc,1,0,272,272,1,272.0
camel,org.apache.camel.itest.osgi.protobuf,14,194,78,272,1,19.428571428571427
camel,org.apache.camel.component.sjms.threadpool,10,195,77,272,1,27.2
camel,main.resources.archetype-resources.__artifactId__-component.src.test.java,7,165,107,272,2,38.857142857142854
camel,test.java.org.apache.camel.core.osgi.test,1,0,271,271,4,271.0
camel,org.apache.camel.component.zookeeper.cluster.springboot,3,135,135,270,2,90.0
camel,org.apache.camel.spring.pollingconsumer,16,230,40,270,3,16.875
camel,test.java.org.apache.camel.dataformat.bindy.fixed.marshall.simple,1,0,270,270,1,270.0
camel,test.java.org.apache.camel.component.ahc.javabody,1,0,270,270,2,270.0
camel,org.apache.camel.console,12,256,13,269,3,22.416666666666668
camel,org.apache.camel.component.debezium.postgres.configuration,6,263,6,269,2,44.833333333333336
camel,org.apache.camel.component.aws.ddb.integration,12,244,25,269,2,22.416666666666668
camel,org.apache.camel.pgevent.integration,14,220,49,269,6,19.214285714285715
camel,test.java.org.apache.camel.jaxb,3,0,269,269,4,89.66666666666667
camel,test.java.org.apache.camel.component.swagger,2,0,268,268,4,134.0
camel,test.java.org.apache.camel.component.hdfs.kerberos,3,0,268,268,4,89.33333333333333
camel,org.apache.camel.component.langchain4j.tools.integration,3,250,18,268,6,89.33333333333333
camel,org.apache.camel.component.hazelcast.replicatedmap.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.ringbuffer.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.topic.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.seda.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.atomicnumber.springboot.customizer,5,134,134,268,2,53.6
camel,test.java.org.apache.camel.impl.model,2,0,268,268,2,134.0
camel,org.apache.camel.component.hazelcast.list.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.instance.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.map.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.multimap.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.set.springboot.customizer,5,134,134,268,2,53.6
camel,org.apache.camel.component.hazelcast.queue.springboot.customizer,5,134,134,268,2,53.6
camel,test.java.org.apache.camel.component.cxf.transport,3,0,268,268,5,89.33333333333333
camel,org.apache.camel.component.kubernetes.springboot.ha,2,264,3,267,2,133.5
camel,test.java.org.apache.camel.component.facebook.data,1,0,267,267,3,267.0
camel,org.apache.camel.test.infra.aws.common,4,236,31,267,6,66.75
